m/z,Intensity
417.44235,836.7
417.87354,777.4
418.08581,944.8
418.12543,1166.2
418.17712,505.4
418.21542,704.8
418.26096,669.8
418.48257,1173.8
418.68417,1091.7
418.93595,2198
418.97221,37998.9
419.08701,521.1
419.15588,503
419.23368,1634.5
419.35953,752.4
419.6048,1377.1
419.97386,3010.2
420.04977,30635.3
420.23712,880.5
420.25253,514.2
420.50201,440.5
421.05109,452.8
421.11786,1339.7
421.19177,473
421.21909,518.2
421.24985,535.9
421.35171,4443
421.42736,383775.9
421.99251,54852.6
422.00638,802.2
422.10165,882.2
422.13412,915.4
422.17533,1275.3
422.21667,424.5
422.22534,458.3
422.43081,70867.9
422.48001,525.1
422.79886,876.7
422.96277,534
422.99427,2626.6
423.17555,1556.3
423.31708,877.5
423.33105,39351.6
423.40667,14680.2
423.4239,86945.2
423.43743,1144.8
423.58231,663.1
423.76221,745.2
423.96906,539.7
424.08057,458.8
424.11667,689.7
424.18967,483.8
424.33484,1362.3
424.42756,2177.1
424.82898,685
425.13514,60049.9
425.18311,590.4
425.22183,773.9
425.40332,1377.1
425.77319,1001.1
425.81723,492.2
425.98748,33510.5
426.0712,1009.6
426.09683,521.3
426.13797,538.5
426.24591,691.1
426.58084,978.3
426.99133,553.9
427.06583,543
427.12754,1971.8
427.1713,590.3
427.26398,633.8
427.59839,512.6
427.72006,567.5
427.79379,707.9
427.81329,618.2
427.83081,1742.5
428.1033,818.9
428.12946,1169.9
428.18542,591.8
428.26324,1455
428.55292,479.1
428.62277,883.9
428.73767,628.9
428.89038,421.1
429.03302,7300.2
429.11539,393.8
429.15775,1103.1
429.20685,484.9
429.23544,506
429.25146,87249.9
429.31816,3564.9
429.53079,515.5
430.24268,569284.4
430.25606,6363.7
430.27734,766.5
430.31598,841.3
430.38885,4347.5
430.41779,1026
430.7666,907
430.80028,4405.8
431.08044,1872.6
431.13504,4633
431.24607,81818
431.26773,982.8
431.30222,1559.2
431.3089,1667.1
431.37332,1195.1
431.46582,1715.8
431.5629,1238.5
431.78067,495.2
432.14642,1088.3
432.23701,77497
432.25021,764.1
432.72168,1021.6
432.95175,19014.9
432.98813,3855.2
433.2218,600.6
433.24022,3074.6
433.33859,598.2
433.65326,710.7
434.0113,1266.5
434.02686,523.2
434.04419,19775.2
434.41592,809.4
434.43069,1402497.5
434.44466,3333.9
434.77838,715.6
435.04437,571.9
435.2807,1002
435.36496,1316.4
435.40729,632
435.43393,345172.4
436.01215,400.2
436.09473,603.3
436.26068,657
436.39992,1411.8
436.43682,3667.9
436.58438,527.8
436.75262,962.3
436.98358,686.4
437.07385,777.6
437.19263,297616.3
437.72665,479.8
437.90735,1128.2
437.98755,5785.5
438.00897,590.8
438.11853,770.7
438.13382,498.4
438.16922,2552.7
438.1958,38712.6
438.37804,2778.7
438.48358,1189.4
438.56219,616.8
438.88514,2613
439.23322,1186.9
439.32642,793
439.38226,803.6
439.46078,899
439.8855,1025.5
439.93539,519.5
440.00317,329096.7
440.22228,1086.5
440.27557,1163.8
440.35739,40718.8
440.40882,216311.2
440.49545,1252.2
441.0055,35559.3
441.14401,752.1
441.36033,1014.7
441.41249,29812.2
441.43591,951
441.78695,47457.4
441.82764,557.9
441.94699,476.3
442.00839,1421.9
442.01443,552.7
442.05692,1209
442.10876,761.5
442.19977,543.3
442.27068,35567.6
442.28835,14507.8
442.40396,649.7
442.41635,2225.8
442.79001,690.9
442.93207,623.9
443.03082,1463.5
443.20486,526.9
443.23208,1547.4
443.27403,3054
443.30289,790.6
443.33347,18566.8
443.4465,1004.5
443.48843,480.5
443.50861,573.5
443.52811,681.7
443.54095,535.6
443.56232,778.5
443.89188,574.5
444.05374,830.2
444.10599,551.7
444.12573,419.6
444.1618,578.3
444.17154,813.4
444.25283,71024.4
444.2782,1189.6
444.55692,310.1
444.89304,1158.6
444.99124,935.3
445.09732,695.5
445.14529,418.6
445.22363,5972.4
445.25566,5642.2
445.31236,77413.1
445.49692,1006.2
445.90347,723.5
446.14145,585.7
446.25256,544.8
446.31573,429.4
446.72131,1257.4
446.96704,8646
447.06812,999.9
447.56464,909
447.74835,984.5
447.93817,492.7
447.96909,988.5
448.04471,1323.8
448.18942,831.3
448.24821,2585.1
448.29486,515.2
448.38916,507.9
448.60992,1266.7
448.94431,491.7
448.9819,625.8
449.15793,559.3
449.38217,1258.5
449.45842,48418.5
450.00815,1001.7
450.25653,888.8
450.46198,5455.2
450.85098,1122.1
451.06931,750.6
451.16337,28245.5
451.36169,630.6
451.42452,2589.8
451.45581,703.6
451.55087,1032.7
451.70862,492.6
451.9505,1206.3
452.003,2258.1
452.05487,15195.6
452.16428,1102.2
452.65433,605.3
452.81192,1023.2
453.05942,749.2
453.16655,14162.5
453.28973,5261.9
453.4435,1559.9
453.94504,566.6
454.01885,247025.1
454.04001,1198.4
454.04654,933.5
454.10776,457.5
454.12589,529.3
454.47433,803.7
454.50134,1106.9
454.59573,977.5
454.96536,571.7
455.02111,26285.4
455.11584,1149.5
455.27859,659
455.31711,552.3
456.02075,964.2
456.08566,490.4
456.45242,494
456.48782,560.5
456.93256,1290.1
456.9415,483
457.0278,1040.3
457.14801,1021.2
457.22638,467
457.23853,632.7
457.28301,7829.3
457.34929,2672.5
457.44449,414.5
457.59933,544.6
457.67889,1232.7
458.23213,24115.9
458.26922,1313.4
458.28586,441.3
458.4133,667
458.42035,1819.1
458.44904,40656.5
459.13147,1158.6
459.42786,540.8
459.44425,659177.4
459.68884,470.9
459.81055,499.4
460.17609,466.9
460.23782,879.2
460.26791,32621
460.33191,2250
460.44755,143899.3
460.51556,613.9
460.89841,772.3
460.98273,1216.3
461.03531,525.8
461.2717,1918.2
461.2876,641.8
461.39789,554
461.43995,65318.1
461.54816,592.4
462.03894,628.5
462.15851,533.9
462.17206,498.9
462.26334,14434.4
462.31567,1254.1
462.35532,596.1
462.4431,7427.4
462.5751,1126.4
462.60468,577
463.1827,188247.4
463.21014,541.5
463.26556,667.1
463.45959,576.6
463.47423,639400.6
463.52194,731.6
463.98196,1314.2
464.18588,14679
464.33264,581.2
464.47769,186180.7
464.80533,1110.4
465.17914,377137.4
465.2807,577.2
465.37014,35605.2
465.47136,165337.8
465.58124,645.8
465.89041,1166.7
465.98557,839.2
465.99414,670.2
466.07025,3945.3
466.18289,36577
466.47465,12786.2
466.52469,647.4
467.19604,469
467.23124,958.2
467.35667,15214.5
467.36739,11397.4
467.48062,340.2
467.60327,660.3
468.12268,27866.1
468.19045,1895.7
468.21353,717
468.23923,596.2
468.36263,1390.1
468.37122,1094.1
468.44013,58169.7
468.94565,582.7
469.00568,573.1
469.03751,719.2
469.12511,2190.3
469.30292,490.7
469.44413,6491.3
469.76804,539.3
470.31708,498.3
470.47293,1059.1
471.10648,1193.6
471.36481,759
471.90509,1288.3
472.14752,559.1
472.17209,509.7
472.1879,1480.1
472.24815,63555.9
472.28522,1832.4
472.43777,530
472.64774,1485.1
473.11517,542
473.1445,1276.5
473.2503,7003.1
473.28474,1107.4
473.34473,1209.5
473.44055,857.8
473.93665,1949.4
474.09726,648.2
474.25662,558.9
474.34821,1158.3
474.38101,1308.7
474.86169,477.6
475.44571,3930.4
475.45901,1122.7
475.96149,909
476.45389,499.4
476.9552,1116.9
476.98907,638.7
477.19717,565.8
477.45367,7736.4
477.86005,521
478.07156,1326.6
478.12913,52232
478.14697,1004
478.16479,576.5
478.45441,1221.6
478.63093,3516.2
479.04858,623.6
479.31284,1022.2
479.45047,521
479.7811,532.3
480.00464,1187.5
480.53629,1063.4
480.63892,779.3
480.86105,1128.9
480.93005,373.4
480.95181,1271.6
480.96918,531.5
481.26706,1471.7
481.28638,418.2
481.65738,641.3
482.20587,112421.4
482.33459,425.4
482.40368,2270.4
482.42062,683.3
482.90021,648.3
482.96545,525.1
483.18777,451.8
483.20925,5159.8
483.25464,535.1
483.34149,805.4
483.40945,527.1
484.3837,40260.8
485.09195,1137.2
485.14698,7802
485.1635,3382.9
485.35781,22918.6
485.38678,683.3
485.42784,16079.7
486.13395,1488.4
486.1727,862.1
486.36139,1317.5
486.43043,1655.8
486.50653,796.3
486.51831,471.6
487.16108,287808.1
487.36005,4611.1
487.59598,612.2
487.61722,1167.6
487.92984,597.8
488.1106,1117.2
488.16481,27683.7
488.29874,736.8
488.36439,2268.8
488.46783,1019.3
489.04227,1153.5
489.08105,902.1
489.13452,590.4
489.25482,1208.2
489.27488,2475.3
489.33851,24942.3
489.77502,1272.7
490.04105,695.7
490.27789,692.4
490.34327,1127.7
490.55603,467.2
491.44202,585.2
491.46839,4241.5
491.65674,1019.1
491.96646,869.7
492.12384,703.2
492.21844,447.5
492.26395,692.1
492.38947,907.8
492.58093,467.9
493.01596,605.7
493.23645,521.5
493.27881,574.8
493.37729,1222.5
493.59052,561
494.1077,707.3
494.38556,733.3
494.92825,1136.1
494.98474,829.6
495.38898,545.9
496.11676,524.5
496.15395,1772.4
496.39685,1207
496.9512,1203.4
497.20569,657.1
497.21915,1239
497.26648,1235.1
497.30606,903.8
497.64615,434.5
497.89001,1505.4
498.20422,550.5
498.80298,11036.8
498.89066,520
499.07028,1073.3
499.30445,2157.5
499.41592,548.4
